Compound ID,SMILES,measured log(solubility:mol/L),nBase,SpAbs_A,SpMax_A,SpMAD_A,VR1_A,nAromAtom,nSpiro,nBridgehead,nHetero,nN,nO,nS,nP,nF,nCl,nBr,nI,ATS0Z,AATS0dv,AATS0Z,AATS0se,AATS0i,ATSC2c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC1se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC1p,ATSC1i,ATSC2i,ATSC3i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC1d,AATSC2Z,AATSC0v,AATSC0i,MATS1c,MATS1Z,MATS2Z,GATS2c,GATS1Z,GATS2Z,GATS2v,GATS1se,GATS2se,GATS2i,BCUTc-1l,BCUTdv-1l,BCUTd-1h,BCUTd-1l,BCUTZ-1l,BalabanJ,nBondsD,nBondsT,FPSA3,RNCG,RPCG,RNCS,RPCS,C2SP1,C1SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,FCSP3,Xch-3d,Xch-4d,Xc-4d,Xc-4dv,NsCH3,NdCH2,NtCH,NdsCH,NsssCH,NaasC,NaaaC,NsNH2,NdNH,NssNH,NaaNH,NtN,NdsN,NaaN,NsssN,NddsN,NaasN,NsOH,NssO,NaaO,NsSH,NdS,NssS,NaaS,NdssS,NddssS,SsssCH,SdssC,SaasC,ETA_shape_y,ETA_beta_ns_d,AETA_eta,AETA_eta_RL,ETA_dEpsilon_D,ETA_dBeta,GeomShapeIndex,nHBDon,IC0,IC1,SIC0,SIC1,FilterItLogS,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA7,SlogP_VSA10,SlogP_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState4,VSA_EState5,VSA_EState9,AMID_O,PBF,n5Ring,n7Ring,n8Ring,nHRing,n3HRing,n5HRing,n5aRing,nAHRing,n5AHRing,n6AHRing,nFRing,n6FRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,n12FRing,nG12FRing,nFHRing,n10FHRing,n12FHRing,nG12FHRing,n9FaRing,nFaHRing,nG12FaHRing,nFARing,n9FARing,n10FARing,nFAHRing,n10FAHRing,nRot,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,Lipinski,GhoseFilter
"1,2,3,5-Tetrachlorobenzene",Clc1cc(Cl)c(Cl)c(Cl)c1,-4.63,0,11.643052181853577,2.307250371348214,1.164305218185358,31.09042046055176,6,0,0,4,0,0,0,0,0,4,0,0,1374.0,7.034979423868312,114.5,8.915210333333333,150.26992932134152,0.004853154311187377,0.01628128747632332,-0.003987625963021048,0.0,0.0,0.0,0.370370370370362,-15.569958847736636,-7.651234567901231,-0.3168724279835309,7.231481481481486,0.0,0.0,0.0,-3.833333333333333,-2.416666666666667,-7.771561172376096e-16,2.083333333333333,0.0,0.0,0.0,1.7763568394002505e-14,-48.16666666666666,-194.75,85.3333333333333,-61.250000000000014,0.0,0.0,0.0,6.217248937900877e-14,-21.148926253219685,-200.39611294697488,94.91082491018241,-84.33636178357264,0.0,0.0,0.0,1.3877787807814457e-17,-0.661494,0.2598963333333333,-0.11819499999999994,0.0,0.0,0.0,-3.469446951953614e-18,1.404432126150823e-14,-5.515790392801479,-3.0231785570467533,2.62525351607774,0.0,0.0,0.0,-0.0555555555555555,-2.6759259259259256,35.161762678930785,0.9635122922412488,-0.3514902719818616,4.058698033663938e-17,-0.07336887534907335,0.7494997466710082,0.5592155369383092,0.7456207159177456,0.6723724683200147,0.6200535071169904,0.8267380094893205,1.194179402462833,-0.2841059457168147,0.7728419209033167,3.2302889284873992,0.9923745281312942,5.700298261088998,2.4872656412139507,0,0,0.01057996316720817,0.22351589031683036,0.2067228859640076,314.50365666474966,26.96906252599272,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5745061728395082,0.3414634146341463,2.0,0.5686468211277809,0.46090609052806214,0.0,2.0,0.5411388324444808,0,1.4591479170272446,1.9182958340544896,0.40701901811629,0.5350950905814503,-4.565661576512394,0.0,0.0,0.0,0.0,46.40375956093006,12.13273413692322,5.022633313741326,15.067899941223978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.090533254965305,0.0,0.0,0.0,20.090533254965305,0.0,12.13273413692322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5272702492193962e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0.11111111111111113,0.07692307692307693,0.07492063492063493,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2,3-Trichlorobenzene",Clc1cccc(Cl)c1Cl,-4.0,0,10.891330678669734,2.263820977852397,1.2101478531855259,26.623093282008544,6,0,0,3,0,0,0,0,0,3,0,0,1086.0,6.401234567901234,90.5,8.46878025,151.66644800528726,-0.029077588583373844,0.014578167371853301,-0.015619990308537342,0.0,0.0,0.0,1.6666666666666627,-14.240740740740748,-8.484567901234566,-1.4691358024691317,6.805555555555559,0.0,0.0,0.0,-3.875,-2.4375,0.0,1.6875,0.0,0.0,0.0,0.0,-13.5,121.25,-128.0,-185.25,0.0,0.0,0.0,-7.105427357601002e-14,-64.69291538830495,110.01977967112131,-142.36623736527366,-181.2028983537581,0.0,0.0,0.0,-3.7470027081099033e-16,0.32785231250000013,-0.3898444999999996,-0.5227745624999998,0.0,0.0,0.0,7.494005416219807e-16,-1.071365218763276e-14,-6.137194422648378,-2.869634690839679,2.7701534305974396,0.0,0.0,0.0,0.041666666666666664,-0.75,46.37371190603591,1.0726063672291863,-0.30475903212944117,0.0,-0.021897810218978103,1.1849532494748651,0.48844282238442815,0.6512570965125709,0.7531979306295717,0.5385112263490236,0.7180149684653648,1.193882793453763,-0.28716469222026164,0.7728446855385607,3.2283365540891777,0.9923747072268992,5.700472533113317,2.413324848196347,0,0,0.016357641492767288,0.21227673725415933,0.1997938904577292,296.9136965714851,27.66789126603437,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.397376543209878,0.29166666666666663,1.5,0.5038723824724101,0.46835711724036344,0.0,2.25,0.45079436161606207,0,1.5,2.0,0.41841441847669475,0.5578858913022597,-3.7902854759326834,0.0,0.0,0.0,0.0,40.86918673915916,12.13273413692322,0.0,15.067899941223978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.067899941223978,0.0,0.0,0.0,15.067899941223978,0.0,0.0,18.19910120538483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3223217330990253e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1296296296296297,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2,3-Trimethylbenzene ",Cc1cccc(C)c1C,-3.2,0,10.891330678669734,2.263820977852397,1.2101478531855259,26.623093282008544,6,0,0,0,0,0,0,0,0,0,0,0,336.0,3.7142857142857144,16.0,7.0707720000000025,160.00766805242802,0.003173933489244685,-0.03712875881723415,0.005941535878817911,0.022773263837300318,0.0,0.0,27.714285714285715,-1.9795918367346932,-52.20408163265306,-43.87755102040816,21.55102040816326,23.51020408163265,0.0,0.0,-3.53061224489796,-11.26530612244898,-5.326530612244898,4.95918367346939,3.3061224489795924,0.0,0.0,1.7763568394002505e-15,47.44897959183674,-60.20408163265306,-161.73469387755102,27.551020408163247,82.65306122448979,0.0,0.0,-3.410605131648481e-13,427.28264183362637,-542.1435670577204,-1456.4365318415018,248.09959848404202,744.2987954521243,0.0,0.0,2.38524477946811e-16,-0.057111999999999656,-0.15342799999999976,0.02613599999999952,0.07840799999999962,0.0,0.0,2.275957200481571e-15,4.285460875053104e-14,10.375977143382814,-13.16521831095875,6.024760921964115,18.07428276589254,0.0,0.0,0.29931972789115646,1.3180272108843538,55.133244107564735,1.3388357604364889,0.041556932768421,1.3816108750890841e-17,0.21527777777777787,0.9329728113336955,1.1111111111111116,0.8101851851851855,0.8101851851851851,1.1111111111111107,0.810185185185185,0.8101851851851849,-0.3456872152103651,0.9947539258876037,3.2283365540891777,0.9923747072268992,5.680267107858547,2.413324848196347,0,0,0.025504096401863168,0.1405276501011813,0.1424372331111658,120.02696764764885,127.3870865526518,0,0,3,3,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.182870370370371,0.3333333333333333,0.0,0.6513952425484276,0.46835711724036344,0.0,1.5,0.6679283379074072,0,0.9852281360342515,2.1280852788913944,0.22430713475415345,0.4845017046935283,-3.055349557103468,0.0,0.0,0.0,0.0,18.19910120538483,37.46156607416286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,16.690354475090988,0.0,0.0,38.9703128044567,0.0,4.182870370370371,0.0,0.0,0.0,0.2870122697309323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1296296296296297,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2,4,5-Tetrabromobenzene",Brc1cc(Br)c(Br)cc1Br,-6.98,0,11.683238505927557,2.3027756377319952,1.1683238505927558,30.93721347358918,6,0,0,4,0,0,0,0,0,0,4,0,5118.0,6.855738454503887,426.5,8.343988999999999,140.73874352904153,0.006254675740394646,-0.018509386742703554,0.009103950207121401,0.0,0.0,0.0,-0.3209876543209895,-19.322588020118886,-8.878943758573387,0.300868770004574,9.199931412894376,0.0,0.0,0.0,-4.833333333333332,-1.416666666666667,-7.771561172376096e-16,2.083333333333333,0.0,0.0,0.0,1.1368683772161603e-13,-468.1666666666664,-1004.7499999999999,-770.6666666666667,1004.7499999999998,0.0,0.0,0.0,1.2434497875801753e-14,-1.6219855916815975,-293.3168285410911,-292.50583574525035,293.3168285410912,0.0,0.0,0.0,2.3592239273284576e-16,-0.3143579999999999,-0.26208600000000004,0.3143579999999997,0.0,0.0,0.0,0.0,4.218847493575595e-15,-1.9781683817414935,-3.1123846158367483,3.1123846158367443,0.0,0.0,0.0,-0.05555555555555549,-26.009259259259245,49.021303556155324,0.6835781344512492,-0.5123008338753949,4.5884637853470745e-17,-0.12596977442934654,0.6122791525046232,0.6315417731736849,0.842055697564913,0.6144811201521916,0.5890264026402641,0.7853685368536855,0.9058544664071274,-0.2989599253562517,0.25493950500414425,3.1960343200665946,0.9924483584687511,5.700729572393234,2.4619689397977487,0,0,0.007293532430764265,0.1898528617643706,0.24797203881576335,366.2512921743487,58.30233477363536,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.176203703703704,0.24000000000000005,2.0,0.8802387307929832,0.46090609052806214,0.0,3.0,0.59617696664133,0,1.4591479170272446,1.9182958340544896,0.40701901811629,0.5350950905814503,-5.429948783740722,0.0,0.0,0.0,0.0,0.0,75.85250972872062,17.890878063329655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.890878063329655,0.0,0.0,12.13273413692322,63.719775591797394,4.176203703703704,0.0,0.0,0.0,0.0,1.5705666038523067e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0.126984126984127,0.0576923076923077,0.10074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2,4,5-Tetrachlorobenzene",Clc1cc(Cl)c(Cl)cc1Cl,-5.56,0,11.683238505927557,2.3027756377319952,1.1683238505927558,30.93721347358918,6,0,0,4,0,0,0,0,0,4,0,0,1374.0,7.034979423868312,114.5,8.915210333333333,150.26992932134152,0.005127484363725537,-0.030944611858982264,0.017957908841010728,0.0,0.0,0.0,0.37037037037036225,-16.569958847736633,-8.206790123456786,0.6337448559670871,7.836419753086425,0.0,0.0,0.0,-4.833333333333332,-1.416666666666667,-7.771561172376096e-16,2.083333333333333,0.0,0.0,0.0,2.842170943040401e-14,-48.16666666666666,-194.75,-170.66666666666669,194.74999999999997,0.0,0.0,0.0,6.394884621840902e-14,-21.148926253219688,-200.39611294697488,-189.82164982036502,200.3961129469748,0.0,0.0,0.0,2.7755575615628914e-17,-0.661494,-0.5197926666666667,0.661494,0.0,0.0,0.0,-3.469446951953614e-18,1.3988810110276972e-14,-5.515790392801479,-3.0231785570467533,3.02317855704674,0.0,0.0,0.0,-0.05555555555555549,-2.6759259259259256,35.161762678930785,0.9635122922412488,-0.4037227161706406,6.493916853862301e-17,-0.07336887534907335,0.7364590806516972,0.5592155369383092,0.7456207159177456,0.6723724683200147,0.6200535071169904,0.8267380094893205,1.1941794024628327,-0.28424196635165644,0.7728914943213632,3.1960343200665946,0.9924483584687511,5.70029842622341,2.4619689397977487,0,0,0.010374666536599459,0.22092370770773517,0.17514765788985326,282.6426969824925,93.0700797172309,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6520987654321007,0.3414634146341463,2.0,0.5663017261570916,0.46090609052806214,0.0,2.0,0.5713371228353316,0,1.4591479170272446,1.9182958340544896,0.40701901811629,0.5350950905814503,-4.565661576512394,0.0,0.0,0.0,0.0,46.40375956093006,12.13273413692322,0.0,20.090533254965305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.090533254965305,0.0,0.0,0.0,20.090533254965305,0.0,12.13273413692322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4408569727246493e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0.126984126984127,0.0576923076923077,0.10074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2,4,5-Tetramethylbenzene",Cc1cc(C)c(C)cc1C,-4.59,0,11.683238505927557,2.3027756377319952,1.1683238505927558,30.93721347358918,6,0,0,0,0,0,0,0,0,0,0,0,374.0,3.5833333333333335,15.583333333333334,7.060985666666667,160.69961205164523,0.012953402979114114,-0.033258647815780584,0.012909183739750371,0.0008261211378212496,0.014086569636301642,0.0,35.33333333333334,1.291666666666675,-56.02083333333333,-52.41666666666667,-0.43750000000001044,22.20833333333333,21.125,0.0,-3.3750000000000018,-10.687500000000002,-8.75,-0.10416666666666485,5.208333333333335,3.125000000000001,0.0,-1.0658141036401503e-14,73.95833333333331,-83.85416666666669,-152.08333333333334,5.729166666666692,5.20833333333335,78.125,0.0,-1.0658141036401503e-13,666.0019314243671,-755.1148659107262,-1369.5250984219379,51.59169891315547,46.9015444665049,703.523166997571,0.0,3.139849491518021e-16,-0.07954741666666611,-0.14427233333333306,0.005434916666666213,0.00494083333333303,0.07411249999999957,0.0,-1.7486012637846216e-15,6.794564910705958e-14,16.172950036661653,-18.336936309172568,1.2528341577694664,1.1389401434268103,17.084102151403034,0.0,0.3194444444444444,1.760912698412698,54.71846854425551,1.328763500664686,0.06646561960566365,-7.308439567818174e-17,0.2897959183673469,0.842043705481398,1.1500000000000001,0.7510204081632654,0.7510204081632653,1.1499999999999997,0.7510204081632651,0.7510204081632653,-0.3519975533771862,0.9948062705010738,3.1960343200665946,0.9924483584687511,5.675837075542013,2.4619689397977487,0,0,0.02266668688217439,0.12105790988808125,0.13621833810244097,103.22975751648121,92.599068060089,0,0,4,4,0,0,0,0.4,0.0,0.0,0.0,0.0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5.5670370370370375,0.4,0.0,0.7582383422427401,0.46090609052806214,0.0,1.0,0.5600931584034404,0,0.9798687566511528,1.9591479170272446,0.2137135814081428,0.42729856933815613,-3.6100823941215148,0.0,0.0,0.0,0.0,12.13273413692322,49.948754765550476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,22.253805966787983,0.0,0.0,39.827682935685715,0.0,5.5670370370370375,0.0,0.0,0.0,0.3281392889325763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0.126984126984127,0.0576923076923077,0.10074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2,4-tribromobenzene",c1(Br)c(Br)cc(Br)cc1,-4.5,0,10.792280186226472,2.2458267799378633,1.1991422429140526,26.534691139697237,6,0,0,3,0,0,0,0,0,0,3,0,3894.0,6.266803840877915,324.5,8.040364249999998,144.51805866106227,0.002630569361634554,-0.00927409134948397,0.0034831486124233335,0.0,0.0,0.0,-0.11111111111111205,-17.79835390946502,-8.562414266117969,0.0960219478738007,8.536351165980797,0.0,0.0,0.0,-3.875,-1.4375,0.0,1.6875,0.0,0.0,0.0,0.0,-216.0,-686.0,-578.0,397.0,0.0,0.0,0.0,2.5757174171303632e-14,-30.794425031235242,-234.77658932455543,-219.3793768089378,125.08690092008649,0.0,0.0,0.0,-2.0990154059319366e-16,-0.21564468749999974,-0.19656449999999964,0.11736243750000006,0.0,0.0,0.0,-2.0122792321330962e-16,-7.66053886991358e-15,-3.1355997147933796,-3.1602751761211803,2.364037516758939,0.0,0.0,0.0,-0.041666666666666664,-12.0,59.977248374106985,0.9207187821466866,-0.47060832406002917,0.0,-0.0664819944598338,0.7252694193169505,0.5497460757156049,0.7329947676208065,0.6634054277256489,0.5108552482172867,0.6811403309563823,0.957977759006823,-0.29905950710921664,0.2549468477530559,3.1775076184054547,0.9925207658823787,5.70079711135564,2.34622717382778,0,0,0.011401655627957764,0.18471120608407202,0.23525096117516425,427.3326542953239,61.32438788685644,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.2223611111111117,0.21428571428571427,1.5,0.725919671511607,0.46648636697307366,0.0,3.0,0.5917396920376373,0,1.5,2.0,0.41841441847669475,0.5578858913022597,-4.481116462516357,0.0,0.0,0.0,0.0,15.929943897949348,50.05898900128353,13.418158547497242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.418158547497242,0.0,0.0,18.19910120538483,47.78983169384804,3.2223611111111117,0.0,0.0,0.0,0.0,1.0328442624684531e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.11111111111111115,0.05625,0.10333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2,4-Trichlorobenzene",Clc1ccc(Cl)c(Cl)c1,-3.59,0,10.79228018622647,2.245826779937862,1.1991422429140526,26.534691139697223,6,0,0,3,0,0,0,0,0,3,0,0,1086.0,6.401234567901234,90.5,8.468780249999998,151.66644800528726,0.004298523779292431,-0.015507274704693248,0.005877038684536111,0.0,0.0,0.0,0.6666666666666625,-15.796296296296301,-8.089506172839505,0.08641975308642402,7.410493827160497,0.0,0.0,0.0,-3.875,-1.4375,0.0,1.6875,0.0,0.0,0.0,0.0,-13.5,-134.75,-128.0,70.75,0.0,0.0,0.0,7.815970093361102e-14,-64.69291538830481,-174.71269505942618,-142.3662373652738,103.52957637678925,0.0,0.0,0.0,-3.7470027081099033e-16,-0.4518366874999999,-0.3898444999999996,0.2569144375000002,0.0,0.0,0.0,4.0245584642661925e-16,-1.0769163338864018e-14,-6.137194422648378,-3.267559731808679,3.1680784715664396,0.0,0.0,0.0,-0.041666666666666664,-0.75,46.37371190603591,1.0726063672291863,-0.4665641018780921,0.0,-0.021897810218978103,0.725187295299648,0.48844282238442815,0.6512570965125709,0.7531979306295717,0.5385112263490237,0.7180149684653648,1.193882793453763,-0.2873604846015341,0.7729038079006084,3.177507618405456,0.9925207658823767,5.70047335763973,2.34622717382778,0,0,0.014029945190248368,0.2371604502617944,0.18422518963894002,299.0833678680422,84.98146388983638,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6200308641975323,0.29166666666666663,1.5,0.4970792002394239,0.4664863669730736,0.0,2.25,0.5795228568360273,0,1.5,2.0,0.41841441847669475,0.5578858913022597,-3.7902854759326834,0.0,0.0,0.0,0.0,34.802819670697545,18.19910120538483,5.022633313741326,10.045266627482652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.067899941223978,0.0,0.0,0.0,15.067899941223978,0.0,0.0,18.19910120538483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.726452023436442e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.11111111111111115,0.05625,0.10333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,-3.31,0,10.79228018622647,2.245826779937862,1.1991422429140526,26.534691139697223,6,0,0,0,0,0,0,0,0,0,0,0,336.0,3.7142857142857144,16.0,7.0707720000000025,160.00766805242802,0.004957512648194781,-0.02176785424990958,0.011183370859626318,0.005639140257459156,0.007040730003210866,0.0,26.714285714285715,-3.9795918367346914,-45.3469387755102,-35.0204081632653,3.9387755102040765,16.653061224489797,11.755102040816325,0.0,-3.53061224489796,-7.6938775510204085,-5.326530612244898,0.734693877551021,3.3061224489795924,1.6530612244897962,0.0,2.220446049250313e-15,47.44897959183673,-85.20408163265304,-97.44897959183675,11.224489795918355,18.367346938775505,41.326530612244895,0.0,-3.268496584496461e-13,427.2826418336264,-767.270980496943,-877.5374687120718,101.07761419720245,165.39973232269446,372.14939772606215,0.0,2.3548871186385156e-16,-0.08082799999999962,-0.09244399999999994,0.010647999999999689,0.0174239999999998,0.03920399999999981,0.0,2.3037127760972e-15,4.2521541843143495e-14,10.375977143382816,-18.632130999407742,2.4545322274668404,4.016507281309432,9.037141382946269,0.0,0.25170068027210885,1.3180272108843536,55.133244107564735,1.3388357604364889,0.051795519578240114,1.7270135938613553e-17,0.21527777777777785,0.9185315481265763,1.1111111111111116,0.8101851851851855,0.8101851851851852,1.1111111111111107,0.810185185185185,0.810185185185185,-0.341945652305916,0.9948221228637365,3.177507618405456,0.9925207658823767,5.681215902414763,2.34622717382778,0,0,0.02451349535189691,0.13427624324993692,0.14291378652709774,102.04018044886836,94.17356609970626,0,0,3,3,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.105277777777778,0.3333333333333333,0.0,0.6381949279922314,0.4664863669730736,0.0,1.5,0.531635106289304,0,0.9852281360342515,2.1280852788913944,0.22430713475415345,0.4845017046935283,-3.055349557103468,0.0,0.0,0.0,0.0,23.762552697081826,31.898114582465862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,16.690354475090988,0.0,0.0,38.970312804456704,0.0,4.105277777777778,0.0,0.0,0.0,0.2927017487465178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.11111111111111115,0.05625,0.10333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2-Benzenediol",Oc1ccccc1O,0.62,0,9.953959938490613,2.1935270853310533,1.2442449923113263,22.457935043008856,6,0,0,2,0,2,0,0,0,0,0,0,350.0,8.428571428571429,25.0,8.018379428571427,160.08390144932102,-0.06747553331495365,-0.3460071384939986,0.06878868309574235,0.0366088566227862,0.0,0.0,-0.14285714285714235,-3.591836734693878,-11.489795918367346,-32.44897959183673,11.632653061224485,9.183673469387754,0.0,0.0,-4.040816326530612,-3.9795918367346936,-0.3265306122448982,2.1224489795918364,0.6530612244897959,0.0,0.0,-12.571428571428584,-9.02040816326532,-10.775510204081634,-65.59183673469387,23.346938775510218,19.755102040816332,0.0,0.0,90.80256604336633,-204.56330353552144,-315.7123375239446,-255.0853828283416,224.90977148057826,119.67232563926343,0.0,0.0,-0.3953691428571422,0.4508551836734699,-0.9098943673469377,-0.05548604081632763,0.09479902040816271,0.0,0.0,0.7799173439999996,4.712011877285728,-8.079856888448333,-10.063581171745948,5.351569294460219,1.9970422372115844,0.0,0.0,0.13265306122448983,-0.45102040816326594,48.568051532085654,1.3444963813650601,-0.5819816908644628,-0.11458333333333345,-0.05755208333333341,0.7040065069072141,0.8717447916666666,0.7879557291666667,1.1419137626999571,1.0706360800531367,0.6624113562802121,1.327854969400343,-0.284607866411679,2.7520425824406356,3.1755651510620613,0.9925247571425068,5.699244484914749,2.2794002709583667,0,0,0.08147657037197338,0.4355215913052869,0.2533131177736636,61.88936118950854,100.56014298528497,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,-0.152777777777777,0.27272727272727276,1.0,0.3503893219976222,0.4755663065800389,0.1183333333333334,2.5,0.5176034805427698,2,1.4488156357251847,2.2359263506290326,0.38053075307783574,0.5872650163701244,-0.5786733952133488,0.0,0.0,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,0.0,11.49902366656781,0.0,0.0,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,11.49902366656781,11.49902366656781,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,0.0,0.0,-0.152777777777777,0.0,0.4361424620089954,0.1803329961005782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.11111111111111117,0.046875,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1,0
