FilterItLogS,Lipinski,SIC0,RNCG,ATS0Z,RPCG,AETA_eta,AATS0i,measured log(solubility:mol/L)
-1.9719886808931744,1,0.4600312555719781,0.1666666666666666,750.0,0.1823966686399643,0.4769815543363602,170.10816643654152,-2.89
-0.5786733952133488,1,0.3805307530778357,0.4573053902252318,350.0,0.2639385701821097,0.3484228066307376,160.08390144932102,0.81
-0.57706157746339,1,0.2922852532386288,0.2928630855461279,150.0,0.1821310058088502,0.3067841287238874,161.6683336505494,-1.87
-3.5028087403255728,1,0.40701901811629,0.2061848984211949,2670.0,0.2220879810938607,0.5718307717332759,148.29737379308304,-3.54
-3.002181541955481,1,0.40701901811629,0.2482468887881385,798.0,0.1926704901899926,0.425809246204714,153.06296668923304,-3.04
-2.26738641432336,1,0.4149153817759055,0.4535685115945463,692.0,0.155983279079832,0.7336980776066311,166.01889418629946,-1.62
-1.684563848542957,1,0.3448619546669418,0.4208556709439543,546.0,0.1921865956246672,0.7364449045607787,169.13967687805442,-1.46
-2.292692588440671,1,0.40701901811629,0.396001521648965,382.0,0.2404371285339242,0.3363795936961485,175.62872202641634,-2.0
-3.924463749587873,1,0.2181042919855315,0.1132150329821852,444.0,0.116111324075069,0.5830889892206329,155.85600405712452,-4.29
-1.7992379289184517,1,0.4764097655573916,0.2387683002308359,574.0,0.2549401170490766,0.4182539898447379,166.54512584168725,-2.29
-0.5786733952133488,1,0.3805307530778357,0.4693987521613316,350.0,0.2708411479702062,0.3471811212007678,160.08390144932102,-0.17
-0.4910947866093258,1,0.258769711834957,0.2272630248828971,224.0,0.1549954666381091,0.5341089461488293,160.00766805242802,-2.06
-3.5028087403255728,1,0.40701901811629,0.1758468231528026,2670.0,0.219640755437261,0.5642068473732639,148.29737379308304,-4.07
-3.002181541955481,1,0.40701901811629,0.2503651176641555,798.0,0.1896626445364026,0.4228778774913523,153.06296668923304,-3.27
-3.342302394121514,1,0.2137135814081428,0.1188447767040958,374.0,0.1213191029044435,0.65894563841875,160.69961205164523,-3.75
-2.292692588440671,1,0.40701901811629,0.407750220234806,382.0,0.2421081409313014,0.3353416076717621,175.62872202641634,-1.97
-3.924463749587873,1,0.2181042919855315,0.1133680706508149,444.0,0.1157866855381959,0.5857264415713838,155.85600405712452,-4.14
-1.7992379289184517,1,0.4764097655573916,0.25,574.0,0.2607619011462229,0.4144110762964409,166.54512584168725,-3.39
-1.0265874860420543,1,0.259762806028293,0.2576038170751697,188.0,0.143604342634219,0.4186977527806489,162.562538203384,-2.09
-3.924463749587873,1,0.2181042919855315,0.1128830031256736,444.0,0.1157869197105887,0.5857264415713838,155.85600405712452,-4.679
-1.4669184103087245,1,0.2386085007312412,0.2276370422692884,226.0,0.1258219384823088,0.518793637617771,163.12141604890562,-2.68
-3.79132859758148,1,0.2964905527401483,0.3267502506809017,538.0,0.1071459462097486,0.4339459412246547,155.60698249518148,-2.68
-2.452105607248686,1,0.2314252028779518,0.5893270550668716,442.0,0.1056525971916403,1.2151413481604232,164.89353734962006,-1.74
-4.0840259369873415,1,0.205036765658875,0.3019000569844376,878.0,0.1634010544001591,1.5459889214838705,162.58306257947058,-3.999
-3.8096264854141344,1,0.2822775393589443,0.3867989180340545,576.0,0.1517717144676195,0.4764617488308677,156.7993310012996,-4.22
-1.9294389188551315,1,0.3146849835798618,0.3644897178309054,1378.0,0.1533275099930695,1.096964555420716,165.0715830727315,-2.43
-2.303238918855132,1,0.3146849835798618,0.360675286111158,1378.0,0.1502214320943943,1.0143123419335656,165.0715830727315,-2.37
-3.546178978944944,1,0.2478527920684812,0.2224300143909903,1492.0,0.0926428035773329,1.1430890837930163,165.25613667103195,-4.43
-3.1343908060570893,1,0.2640380642216691,0.2550092347865015,1454.0,0.1062121517587679,1.1045179390454023,165.21307416476185,-3.81
-3.871231533997496,1,0.2956072966275083,0.1326677637733119,1592.0,0.1366584522697934,0.5077019330491038,150.10738863943018,-4.35
-3.955835119340517,1,0.2350399119171089,0.1972322147545859,1530.0,0.0821478404372121,1.178502728043536,165.2892616758551,-5.06
-2.720192333505154,1,0.2852838314120776,0.2987700976077512,1416.0,0.1244386830681171,1.0620050913555288,165.154813126867,-3.08
-1.8830950069404624,1,0.3586342117568435,0.4554745494170709,1340.0,0.1896335778218066,0.959260508325129,164.94295480724938,-1.73
-0.772406102789851,1,0.2966396176163633,0.7262254181798475,218.0,0.3848204220260028,0.6846879728778588,169.45368202699936,0.0
-0.9300227810523284,1,0.2561521449303204,0.3492107132347019,152.0,0.1929056246417083,0.4989773853341102,165.543220046166,-1.94
-0.55960157746339,1,0.2922852532386288,0.4267847248931489,150.0,0.4399475597600752,0.422416332089188,161.6683336505494,-1.24
-2.1332126670894587,1,0.5833333333333334,0.5788949494141292,1590.0,0.2042707373044932,0.9029427020382016,162.623077316737,-1.32
-1.630710367802073,1,0.3146849835798618,0.4464661267127673,442.0,0.1546283118894464,0.8403671950946533,167.11398002822438,-2.0
-2.004510367802073,1,0.3146849835798618,0.4415710057337216,442.0,0.1516514218468443,0.7757084253156893,167.11398002822438,-2.03
-3.279106178451973,1,0.2478527920684812,0.2835488295393453,556.0,0.0973814327666438,0.9633329423920942,166.4993348178537,-4.0
-2.8583717442449825,1,0.2640380642216691,0.3219512986480396,518.0,0.1105702985593662,0.9090627768094428,166.64275203360685,-3.12
-3.61880722455085,1,0.2956072966275083,0.1713422252943995,656.0,0.1307904177824848,0.4481682910549094,151.6959196048135,-3.93
-2.433770918824321,1,0.2852838314120776,0.3723855481168159,480.0,0.1278913290440859,0.8473887239987729,166.83678709021405,-2.73
-1.5694814735042704,1,0.3586342117568435,0.5428545798387518,404.0,0.1863760390302208,0.6895235866347665,167.5423691142403,-1.47
-3.322268061686397,1,0.2110847813434559,0.4578952516927212,446.0,0.2426347554980856,1.0390424436882304,167.32070276472658,-3.63
-3.5194291151679145,1,0.1871441427441503,0.1676805482005783,380.0,0.0926536876852017,0.9441777708880728,165.543220046166,-5.51
-4.145841168392834,1,0.1984163762450589,0.4076853737892169,522.0,0.2160289730540238,1.1163597580194025,167.04724388494805,-4.8
-3.790573749587873,1,0.2181042919855315,0.1079271715879756,444.0,0.1102120266247505,0.5547963583684176,155.85600405712452,-4.17
-2.0664670385751998,1,0.2398021753972368,0.5616538317034973,332.0,0.2976155346144284,0.8937315567309179,167.98725878418682,-1.81
-2.2498179718818,1,0.2090686409165615,0.2266355928227036,266.0,0.1252299307113517,0.7693134538232862,165.543220046166,-3.73
-1.8828753672858076,1,0.2235094672362416,0.2709339045445826,264.0,0.2793149269189104,0.7122567715396092,163.5038061537362,-3.01
-5.770296886922822,0,0.1808541188598061,0.3343581926601623,674.0,0.1771735304635174,1.2419159972557872,166.69335592288166,-7.0
-1.640495888550464,1,0.2539707371322467,0.6075433972263484,294.0,0.32193202068264,0.8336727369503344,168.33640717533268,-1.24
-1.8172605002407087,1,0.2202187890038466,0.2567226925848007,228.0,0.1418548755689818,0.694326303005266,165.543220046166,-3.23
-0.9174243688016216,1,0.2748250104532309,0.5595373513910119,292.0,0.3033248011857848,0.7142974715480748,166.5910129807099,-0.59
-1.449458410308725,1,0.2386085007312412,0.3079722813034971,226.0,0.317499038752301,0.632043206055847,163.12141604890562,-2.36
-2.4317360311055918,1,0.3146849835798618,0.3425095503680925,2962.0,0.1495691938168706,1.0698764757577783,162.9046520118458,-2.96
-3.653310779054452,1,0.2478527920684812,0.2095975871339898,3076.0,0.0915289834373856,1.1852031129773932,163.93713515571022,-4.81
-3.9675643652800887,1,0.2956072966275083,0.1339869891112188,3176.0,0.1378559792294774,0.5256844734056177,148.42199781429684,-4.55
-2.0207243601944973,1,0.3586342117568435,0.4343150462055116,2924.0,0.18958485229047,1.021871995820358,162.18504254794027,-2.29
-1.5989153672858074,1,0.2235094672362416,0.2296743867657812,264.0,0.1543236260954404,0.8074349093363534,163.5038061537362,-3.27
-4.512283070847696,1,0.2118370858458134,0.1040859896997988,516.0,0.1057589440748417,0.5939230444353829,153.620492675038,-5.22
-3.374683142236925,1,0.2272977056294367,0.1180193804938028,406.0,0.1205175508739218,0.4858039253635679,154.47211605869,-3.7
-4.776047009387291,1,0.2084331247347668,0.0950866473945803,552.0,0.0971345196605186,0.5515250702448284,152.62693206077734,-5.85
-0.6841083949284741,1,0.4689823920546421,0.2773483848202624,412.0,0.2991541748847368,0.4110656608314254,169.12402598803294,-0.807
-2.414367207728932,1,0.2910563814844882,0.5754118225932188,432.0,0.3324747132780029,0.4145415054250007,154.35452962613115,-2.22
-2.6295311947586875,1,0.2856358943720034,0.4998545371859077,418.0,0.1961083677420071,0.4214607932653512,157.17212459641206,-1.92
-3.0159528807786007,1,0.3652050173140734,0.2998675674365779,544.0,0.3212244942308909,0.445991464686473,157.22548797423715,-3.54
-0.98418594980076,1,0.4510762136412372,0.4497395265476873,292.0,0.3453671363479286,0.5360778169049099,173.61148206574947,-0.8
-2.90678416866862,1,0.2190038024377395,0.4879423510560931,408.0,0.2585564550145305,0.9952561493987242,167.49845103658265,-3.01
-3.1000691715784923,1,0.193126721428565,0.1836006488712949,342.0,0.1014505102820428,0.8923523462285813,165.543220046166,-5.05
-2.7343893611033536,1,0.2029957756511022,0.2184091451796196,340.0,0.2251653757748373,0.8433520465731711,163.99326548791933,-4.24
-6.573830575316284,0,0.1744338137510067,0.3067700291647967,750.0,0.1625547999141312,1.2944299854544254,166.5722889884906,-8.4
-2.488347813874048,1,0.2284067944444295,0.5222097709947134,370.0,0.2767144661046672,0.9471429028865248,167.71569892440675,-2.39
-2.67709946476148,1,0.2002842627197176,0.2028608768489301,304.0,0.1120929560930269,0.8345776447352798,165.543220046166,-4.44
-2.310848091050232,1,0.2120584831144047,0.2418525497679199,302.0,0.2493339745723863,0.7818836073963601,163.78190804815847,-3.66
-5.366556079663663,0,0.1845537648868848,0.3501006598600222,636.0,0.1855153284311842,1.213401007689914,166.7652394151764,-6.35
-1.20955707163951,1,0.2721799490905406,0.6615991113248629,256.0,0.3505756773553908,0.7650044154132912,168.8019383635271,-0.6
-1.3780389280331835,1,0.2350451878756692,0.29601341433356,190.0,0.1635646230777211,0.6061753069897009,165.543220046166,-2.68
-1.009127486042054,1,0.259762806028293,0.3569680113351256,188.0,0.3680098573746474,0.537531272043481,162.562538203384,-1.64
-1.4541970847062164,1,0.2910563814844882,0.5237075856027901,362.0,0.2841770600964667,0.523867832655293,160.47277130342053,-0.92
-0.3271715729536004,1,0.3315855815233052,0.8051431316296939,180.0,0.4266263389608957,0.5875274116692164,170.4312975222077,0.62
-4.9613361034125205,1,0.1886580469084408,0.3673987644860049,598.0,0.1946814452908588,1.1831329860592577,166.84670737311046,-5.84
-10.897744549127715,0,0.2229051360093979,0.1006870810953413,3322.0,0.0994332084091521,0.9502426272330116,145.59666142040908,-11.6
-9.43474148549886,0,0.2964905527401483,0.1150618245381006,2746.0,0.1113392160660508,0.8374806832250595,147.12013634834992,-9.16
-7.957817988947085,0,0.3218731698397812,0.1222004562948548,2170.0,0.1159574206318052,0.7358929473475867,148.64361127629073,-8.01
-9.43474148549886,0,0.2964905527401483,0.117737990710881,2746.0,0.0979326235956846,0.8523223686815677,147.12013634834992,-9.15
-7.957817988947085,0,0.3218731698397812,0.1233578770365885,2170.0,0.1024534229653818,0.7480365428993223,148.64361127629073,-8.6
-6.462741224544595,0,0.3218731698397812,0.1294195281667907,1594.0,0.1049700135302241,0.638622967118432,150.16708620423157,-7.28
-8.69824082833265,0,0.3127342457783236,0.1216409600729963,2458.0,0.116739316251306,0.794687902200874,147.88187381232032,-7.92
-8.69824082833265,0,0.3127342457783236,0.1218135145638255,2458.0,0.1168613387552504,0.798504458279396,147.88187381232032,-8.94
-7.957817988947085,0,0.3218731698397812,0.1308166850911426,2170.0,0.1240485694924091,0.7387135721687441,148.64361127629073,-7.68
-7.212896087369261,0,0.3248341470173868,0.1340632193703934,1882.0,0.1075443929451113,0.684886792048686,149.40534874026116,-7.21
-7.212896087369261,0,0.3248341470173868,0.1367857201885525,1882.0,0.1112724026482564,0.6878098488834724,149.40534874026116,-7.43
-7.957817988947085,0,0.3218731698397812,0.1325048504061007,2170.0,0.1079224317284319,0.7446399517828293,148.64361127629073,-7.42
-6.462741224544595,0,0.3218731698397812,0.1393815702054961,1594.0,0.1108641554485293,0.6348018021123775,150.16708620423157,-6.47
-1.834132278361068,1,0.1959829226247291,0.1627950229959715,268.0,0.0790541768134464,1.187057296679786,167.22795326165146,-4.36
-7.957817988947085,0,0.3218731698397812,0.1374338004904095,2170.0,0.1076656457876622,0.7290997651146006,148.64361127629073,-8.56
-7.957817988947085,0,0.3218731698397812,0.1406441050640888,2170.0,0.1092716138275314,0.7397211870605873,148.64361127629073,-8.71
-6.462741224544595,0,0.3218731698397812,0.1474862823549941,1594.0,0.1144661425232485,0.6281396010887532,150.16708620423157,-6.57
-7.212896087369261,0,0.3248341470173868,0.1377486118922047,1882.0,0.1070219979506563,0.6942409152742874,149.40534874026116,-7.32
-2.2607422005496858,1,0.1894485821789581,0.1436957015991499,306.0,0.0680580705018447,1.2174112927778902,167.03356096755698,-4.74
-2.6831547003950464,1,0.183938780853696,0.1280945608258008,344.0,0.0606099794708166,1.2469910068517849,166.8793877687924,-5.05
-6.462741224544595,0,0.3218731698397812,0.133965871049354,1594.0,0.1023335173607636,0.6465513792836,150.16708620423157,-7.39
-1.249235888550464,1,0.2539707371322467,0.6210718512255659,294.0,0.329607331943095,0.9891559807869514,168.33640717533268,-1.04
-1.7762061124533477,1,0.203911513537955,0.1935592325455779,230.0,0.080271569769248,1.0618867239266072,167.4806632439743,-3.55
-2.207932278361068,1,0.1959829226247291,0.1682514435602178,268.0,0.0699662447138138,1.110774839614681,167.22795326165146,-4.36
-1.6752070385751994,1,0.2398021753972368,0.5731571451697945,332.0,0.3041787937878213,1.0445888549855675,167.98725878418682,-1.52
-0.8182970716395099,1,0.2721799490905406,0.6768610986477239,256.0,0.3592049785013197,0.9199802364594116,168.8019383635271,-0.4
-4.942565986107159,1,0.2964905527401483,0.1386650634207943,1018.0,0.1058475959666095,0.5302096020421282,151.6905611321724,-5.27
-7.957817988947085,0,0.3218731698397812,0.1238327826368212,2170.0,0.119706298214386,0.7307998292381895,148.64361127629073,-7.82
-8.69824082833265,0,0.3127342457783236,0.121123863711418,2458.0,0.1138631867612175,0.7911686399037295,147.88187381232032,-7.66
-7.957817988947085,0,0.3218731698397812,0.1306209388959745,2170.0,0.1239091399566662,0.7353253346736963,148.64361127629073,-7.39
-7.212896087369261,0,0.3248341470173868,0.134988081264276,1882.0,0.1256095377574647,0.6818118670824966,149.40534874026116,-7.8
-7.212896087369261,0,0.3248341470173868,0.1143830362914699,1882.0,0.1129559801708141,0.7034541691038462,149.40534874026116,-7.92
-6.462741224544595,0,0.3218731698397812,0.1418523612576465,1594.0,0.108600663809853,0.6243134600404768,150.16708620423157,-7.25
-4.142474779053211,1,0.4697142679211166,0.6105294649579905,1438.0,0.3535455263390344,0.5989232177972118,152.97618751219986,-3.15
-4.142474779053211,1,0.4697142679211166,0.5964033735080256,1438.0,0.346486135660747,0.5977079072320782,152.97618751219986,-3.1
-5.706395213239922,0,0.3127342457783236,0.1377874836788724,1306.0,0.1094759250695673,0.5744710313750581,150.92882366820197,-6.29
-5.706395213239922,0,0.3127342457783236,0.1377874836788724,1306.0,0.1094759250695673,0.5744710313750581,150.92882366820197,-6.26
-3.371932386945561,1,0.4799048446968728,0.6299407074423674,1150.0,0.3647442437731538,0.5318611187074604,154.26528168199596,-2.67
-1.904402200549686,1,0.1894485821789581,0.1419656510987656,306.0,0.0692980377044448,1.1944086473878968,167.03356096755698,-4.8
-4.142474779053211,1,0.4697142679211166,0.5949507097660268,1438.0,0.345668800181583,0.5969630788114438,152.97618751219986,-3.37
-5.706395213239922,0,0.3127342457783236,0.145703435290372,1306.0,0.1115434489631477,0.5749889571011335,150.92882366820197,-6.01
-3.371932386945561,1,0.4799048446968728,0.6536304201744504,1150.0,0.3785029701688184,0.5272730384057644,154.26528168199596,-2.67
-3.371932386945561,1,0.4799048446968728,0.612197026048242,1150.0,0.3556607311129006,0.5297049658231157,154.26528168199596,-2.64
-3.1852445274802514,1,0.5447784053454194,0.3356540306521244,974.0,0.3754811885970568,0.4907599260387311,159.57004161868193,-3.48
-2.5901974821511518,1,0.4697142679211166,0.6451615189124892,862.0,0.3735558807298145,0.4625488325168772,155.55437585179203,-1.3
-1.4319984103087244,1,0.2386085007312412,0.2496861114769331,226.0,0.140798806111868,0.6204887248058629,163.12141604890562,-2.4
-1.4198661124533474,1,0.203911513537955,0.1840489559532773,230.0,0.088200629140265,1.0217947136340702,167.4806632439743,-3.65
-3.924463749587873,1,0.2181042919855315,0.1131418384040378,444.0,0.1160533738185403,0.5828341813385572,155.85600405712452,-4.72
-1.851592278361068,1,0.1959829226247291,0.1658870858858955,268.0,0.0770315040742646,1.079567413896855,167.22795326165146,-4.28
-2.277339294370529,1,0.3066199320064434,0.5799508554277825,310.0,0.1863911205000957,0.4991744626313162,162.53290727401418,0.38
-5.706395213239922,0,0.3127342457783236,0.1458825473945683,1306.0,0.1116509623253562,0.5703951220352665,150.92882366820197,-6.27
-5.706395213239922,0,0.3127342457783236,0.1458825473945683,1306.0,0.1116509623253562,0.5703951220352665,150.92882366820197,-6.25
-3.371932386945561,1,0.4799048446968728,0.6564847878898402,1150.0,0.3801122544450771,0.525747254697773,154.26528168199596,-2.21
-5.706395213239922,0,0.3127342457783236,0.1398491473826588,1306.0,0.1058931125998977,0.5773018410415989,150.92882366820197,-6.14
-3.371932386945561,1,0.4799048446968728,0.6380324795616162,1150.0,0.3706368639270644,0.5267555080468154,154.26528168199596,-2.34
-2.650014956985831,1,0.270709393031058,0.6402818433616244,400.0,0.3698830258630506,0.6626308938662546,161.16419613197675,-2.05
-2.5112415287716336,1,0.4413862457281894,0.1639196777926772,788.0,0.1812199187346246,0.5719272693653172,169.45603123791648,-3.22
-2.5901974821511518,1,0.4697142679211166,0.6762166038744564,862.0,0.391492197868238,0.4566659961313332,155.55437585179203,-1.55
-1.3014070385751992,1,0.2398021753972368,0.5958648705065811,332.0,0.3217322119647288,1.0958536737936817,167.98725878418682,-0.92
-0.9450670385751992,1,0.2398021753972368,0.5814815808134164,332.0,0.3117350055057806,1.0702829825926594,167.98725878418682,-1.22
-1.4174387449798849,1,0.2563824720059591,0.5726748362814674,330.0,0.2631139644056949,0.9212045236595516,166.44813212599936,-1.3
-1.851592278361068,1,0.1959829226247291,0.1595104520070796,268.0,0.0755105377385032,1.068082606520785,167.22795326165146,-4.26
-2.0957770847062163,1,0.2910563814844882,0.6583369457532561,362.0,0.380083584036378,0.5447191476839838,160.47277130342053,-1.19
-2.277339294370529,1,0.3066199320064434,0.5812346793945451,310.0,0.1866416271311343,0.4907351467691767,162.53290727401418,0.38
-2.344433287716148,1,0.4404545781342904,0.232330406476185,612.0,0.2506469441575123,0.5142701823509366,166.38693018976286,-2.82
-4.942565986107159,1,0.2964905527401483,0.1418978330903694,1018.0,0.107441441671742,0.5196686997504348,151.6905611321724,-5.28
-4.942565986107159,1,0.2964905527401483,0.1418978330903694,1018.0,0.107441441671742,0.5196686997504348,151.6905611321724,-5.25
-2.5901974821511518,1,0.4697142679211166,0.6282209746796626,862.0,0.3649364214446342,0.4610634529372695,155.55437585179203,-1.79
-3.924463749587873,1,0.2181042919855315,0.1076411695831272,444.0,0.1159281295149301,0.5685824591286018,155.85600405712452,-4.89
-2.0957770847062163,1,0.2910563814844882,0.6587236214872128,362.0,0.3805363498853777,0.55083454623148,160.47277130342053,-1.29
-2.277339294370529,1,0.3066199320064434,0.5831155816636422,310.0,0.1447934445754387,0.488394903243416,162.53290727401418,0.45
-2.344433287716148,1,0.4404545781342904,0.2331651534267795,612.0,0.2515686212164735,0.5228903223283548,166.38693018976286,-3.0
-4.942565986107159,1,0.2964905527401483,0.1345189862416265,1018.0,0.1027537373358901,0.5318846698783349,151.69056113217238,-5.21
-3.704205408096312,1,0.2684920466644632,0.4224430735161537,456.0,0.1180372657284053,0.549063541710933,158.26400661159735,-1.94
-4.030296457048628,1,0.2524699635978046,0.4359412086963024,564.0,0.1708030273016112,0.4891633183370122,154.6328930898746,-5.17
-3.871231533997496,1,0.2956072966275083,0.1342382826883872,1592.0,0.1396554282139521,0.4995866970411076,150.10738863943016,-4.4
-3.871231533997496,1,0.2956072966275083,0.1342382826883872,1592.0,0.1396554282139521,0.4995866970411075,150.10738863943018,-4.4
-1.5092950069404625,1,0.3586342117568435,0.4585548620570902,1340.0,0.2133356014208903,1.0576256854541917,164.94295480724938,-1.59
-3.025339379823798,1,0.3293393139293539,0.1744097252177577,1484.0,0.1787569066659936,0.5547296300660578,154.76999514931623,-2.23
-0.8684923521091479,1,0.3347983891019821,0.8239188779368746,216.0,0.3544136499052422,0.5734990385794694,167.07460971973018,0.52
-0.1608764946738926,1,0.3821955428728739,0.654639258318775,214.0,0.3113567003931154,0.3765313986098866,163.83042020981765,0.32
-1.40493139470886,1,0.2782127046172332,0.4272214100751211,358.0,0.2278869650932351,0.7651682692110793,169.1143562038403,-0.42
-2.0425109188243216,1,0.2852838314120776,0.3828614988203446,480.0,0.1237532595218857,1.033166907919133,166.83678709021405,-2.51
-2.510171518037474,1,0.3858911107998991,0.6579622069275608,612.0,0.181958049556883,0.4495081381254622,158.47467315119644,-2.46
-4.169437723114048,1,0.270709393031058,0.1365224289244537,730.0,0.1042108999016339,0.4717971980085338,152.4522985961428,-4.54
-1.6307103678020731,1,0.3146849835798618,0.4469252997470567,442.0,0.1698564529742827,0.8507330150557155,167.11398002822438,-1.96
-3.61880722455085,1,0.2956072966275083,0.1745936931028455,656.0,0.1335491508610245,0.4431440269322507,151.6959196048135,-4.14
-1.7934726851397882,1,0.4362537855285536,0.6627413666221135,574.0,0.3836893467879852,0.3892594485060333,156.8434700215881,-1.06
-1.1956814735042705,1,0.3586342117568435,0.5577131786249433,404.0,0.2101993806935488,0.7666463928888829,167.5423691142403,-1.41
-2.753280793417724,1,0.3293393139293539,0.2220241745620075,548.0,0.1686595748161055,0.4768815238745575,156.67623230777625,-3.52
0.7685517117599548,1,0.4581460078048338,0.352545441878477,272.0,0.1992249122217504,0.3120610532686856,183.8219571516996,-0.31
-3.422243802004493,1,0.2208765715814557,0.4369159040197206,444.0,0.1883494601498927,0.9771241312211436,166.18541571572516,-3.3
-2.143449294370529,1,0.3066199320064434,0.5470506226079815,310.0,0.1758215835791894,0.4622908058163684,162.53290727401418,0.51
-1.266695888550464,1,0.2539707371322467,0.6121346113866247,294.0,0.324622882666823,0.8964505781076683,168.33640717533268,-1.17
-2.114547813874047,1,0.2284067944444295,0.5255507631712746,370.0,0.2787064826885408,1.008405910197583,167.71569892440675,-2.11
-1.865516125900935,1,0.2570017431266468,0.4733052622370373,366.0,0.2303953577946909,0.7671312988295877,164.72405490704287,-2.46
-1.3820743688016217,1,0.2748250104532309,0.5764176047052474,292.0,0.2330606124950444,0.751507679298489,166.5910129807099,-1.52
-2.231123257069624,1,0.2420092577908282,0.4790641537852673,368.0,0.1937147464050703,0.8819285326336457,166.33954267641937,-2.13
-3.790573749587873,1,0.2181042919855315,0.1077636526639003,444.0,0.1105373381388505,0.5459316697622975,155.85600405712452,-4.29
-2.921459557103468,1,0.2243071347541534,0.1329100598124369,336.0,0.1341650647986312,0.6077716028170896,160.00766805242802,-3.21
-1.6926670385751992,1,0.2398021753972368,0.5738734604130239,332.0,0.3069513080540325,0.9435676289204066,167.98725878418682,-1.55
