ds,y,anomaly_score,anomaly
2021-10-09,57.691187940217056,0.24999460820135272,1
2021-10-10,57.916138416215524,0.2471237826841095,1
2021-10-11,57.608039010373076,0.2378612939887943,1
2021-10-12,62.264002910358734,0.22238206973154118,1
2021-10-13,61.110872692029574,0.20982179581042554,1
2021-10-14,58.986053230031146,0.23514288211315187,1
2021-10-15,58.895834243058104,0.2688871593196864,1
2021-10-16,57.02929846048155,0.2661148779621105,1
2021-10-17,59.57059343937237,0.2720154006828799,1
2021-10-18,59.79773730697402,0.25862312638775153,1
2021-10-19,59.4822645007082,0.23314115306351701,1
2021-10-20,60.133429047613575,0.1885775964904841,1
2021-10-21,58.07263021551814,0.19732923203020192,1
2021-10-22,56.66013657945509,0.24183891410995656,1
2021-10-23,58.07497476040765,0.22951478093964323,1
2021-10-24,57.2943131627088,0.23367389516105963,1
2021-10-25,56.46931511639064,0.22719537075403362,1
2021-10-26,59.29444332089787,0.2214939427838219,1
2021-10-27,58.230877308582166,0.1508370156957627,1
2021-10-28,53.76106111925108,0.2524854688480343,1
2021-10-29,58.717955888583774,0.25222401950018075,1
2021-10-30,56.28969952445132,0.25318229052249147,1
2021-10-31,52.7647635057975,0.24427806903598992,1
2021-11-01,55.80202252183837,0.24488843303055724,1
2021-11-02,57.06564185504484,0.23876083831081185,1
2021-11-03,52.635916054578864,0.245558210918355,1
2021-11-04,51.48295660460603,0.23205331305598548,1
2021-11-05,51.56583273109163,0.2673747084725295,1
2021-11-06,52.55965255961222,0.2612880875811324,1
2021-11-07,53.359692567158284,0.2592459783201307,1
2021-11-08,51.56637803878773,0.274798753977649,1
2021-11-09,50.5280129752027,0.19938074958338536,1
2021-11-10,53.115590483054795,0.21085102026871422,1
2021-11-11,51.96730866246782,0.21290998258482507,1
2021-11-12,49.66436211037642,0.2382985412654956,1
2021-11-13,48.43558706048079,0.25995225467790833,1
2021-11-14,48.74840946315725,0.2560693570115723,1
2021-11-15,48.146447638778156,0.2639355037216705,1
2021-11-16,46.40301440334287,0.24644342120277896,1
2021-11-17,47.92807775136103,0.24358451882481347,1
2021-11-18,48.65142002160419,0.18095014249020458,1
2021-11-19,46.01684079297671,0.19940664124215923,1
2021-11-20,44.11610462992013,0.2538014281584688,1
2021-11-21,43.78107290428415,0.2762506531518956,1
2021-11-22,43.501284385855406,0.27465508395431604,1
2021-11-23,41.8655376904308,0.2632482440279191,1
2021-11-24,43.77593956640105,0.2557378909515919,1
2021-11-25,43.14377029387161,0.23010911490181707,1
2021-11-26,44.7889306399758,0.176362943780228,1
2021-11-27,42.443270525456754,0.18814715359579315,1
2021-11-28,41.22764339409954,0.22767998073594375,1
2021-11-29,42.86135509772838,0.2165651663665462,1
2021-11-30,41.75393953850746,0.22171887459248368,1
2021-12-01,41.08427633521597,0.2374319134114259,1
2021-12-02,43.084149640442526,0.238783645382806,1
2021-12-03,41.63431248780646,0.1290180851354431,1
2021-12-04,42.644142436546694,0.13357032069098418,1
2021-12-05,39.04804401638015,0.25145052725729466,1
2021-12-06,40.58456225828274,0.26130988130931365,1
2021-12-07,40.582884536302345,0.2635953225086609,1
2021-12-08,41.54668483244422,0.26487126796409577,1
2021-12-09,39.15591774428633,0.23320552218782536,1
2021-12-10,37.61734889524494,0.24259598641792945,1
2021-12-11,43.80826945003267,0.2652404892341528,1
2021-12-12,41.496374281130606,0.26672370558377456,1
2021-12-13,38.167349555804854,0.25405251635597437,1
2021-12-14,42.1443420583316,0.23960735431371283,1
2021-12-15,44.02384460655806,0.22100158761141553,1
2021-12-16,40.437961852441816,0.23379071631804593,1
2021-12-17,41.569455761749744,0.2827791849858357,1
2021-12-18,40.740251913861904,0.2695101910571501,1
2021-12-19,43.0856564233352,0.2834856214226919,1
2021-12-20,39.92345225571181,0.260786521574686,1
2021-12-21,39.763721331663234,0.2688306817079415,1
2021-12-22,41.468457478296116,0.21185782386418056,1
2021-12-23,39.10756843284125,0.24813721567780106,1
2021-12-24,43.71495737623402,0.2607867164027125,1
2021-12-25,36.888572342161225,0.23634626125937258,1
2021-12-26,43.04540052937842,0.23641251992518575,1
2021-12-27,38.344634322945815,0.21838367506744438,1
2021-12-28,42.70275006999394,0.20729687114813744,1
2021-12-29,44.614618670577826,0.15503672432390947,1
2021-12-30,42.07397989485893,0.1901981769850214,1
2021-12-31,40.2562487267993,0.20453575639831678,1
2022-01-01,44.12853443510281,0.25836617013180657,1
2022-01-02,46.168844018751095,0.23230555643025097,1
2022-01-03,42.6657450527381,0.2733271817072077,1
2022-01-04,43.48239034071218,0.2716378141359523,1
2022-01-05,43.90273190557613,0.26498580049438447,1
2022-01-06,45.011101083005634,0.2713749739530947,1
2022-01-07,47.92714946348013,0.27045843673855324,1
2022-01-08,43.40976406910789,0.26993861131320274,1
2022-01-09,52.13925175576265,0.16653015243016656,1
2022-01-10,46.44343438991893,0.19669003217999215,1
2022-01-11,52.12369783832993,0.12533517508055214,1
2022-01-12,48.76886259781431,0.15318867050411333,1
2022-01-13,51.12985895260334,0.15550046373578363,1
2022-01-14,52.74955396002933,0.11678315181612375,1
2022-01-15,48.962267581538626,0.25736689300507354,1
2022-01-16,56.470617317327964,0.15586725969527082,1
2022-01-17,52.59682443740173,0.23732293909295193,1
2022-01-18,55.014232813866585,0.20270833495672802,1
2022-01-19,50.69338046917865,0.2559021282764566,1
2022-01-20,55.10044863949424,0.24807798805536146,1
2022-01-21,51.44681194786086,0.24003796844809722,1
2022-01-22,52.10498730473628,0.2597936881069757,1
2022-01-23,58.48876538323158,0.23829799270256974,1
2022-01-24,55.00169317172894,0.23690990626172803,1
2022-01-25,54.01927849727375,0.24567588547414243,1
2022-01-26,55.13298576526084,0.260581415421582,1
2022-01-27,61.730061991658154,0.11994927254613263,1
2022-01-28,55.67484326326719,0.15359595436610518,1
2022-01-29,55.79345819801764,0.2275041646264977,1
2022-01-30,58.796115643227864,0.22560416538181832,1
2022-01-31,57.58815703767271,0.23366524625075624,1
2022-02-01,56.22559077405878,0.24769430945835264,1
2022-02-02,62.566116138680044,0.18062215862805964,1
2022-02-03,59.77191539056059,0.22015797413180277,1
2022-02-04,58.29678600146679,0.22816053973981504,1
2022-02-05,61.3644012304279,0.24232657621490672,1
2022-02-06,59.112580371243936,0.24191570570907284,1
2022-02-07,58.504495845990604,0.2554408003114574,1
2022-02-08,55.65897507849309,0.2402605233485956,1
2022-02-09,59.3382386917644,0.26278321212095435,1
2022-02-10,61.23892948260115,0.2632559533098411,1
2022-02-11,60.54699828624373,0.2729457665039593,1
2022-02-12,57.65061413270166,0.2573431180207551,1
2022-02-13,62.71308140131917,0.22821432595167834,1
2022-02-14,58.66574601600733,0.23210258819404533,1
2022-02-15,58.71637522610712,0.2606524738789401,1
2022-02-16,59.194274642151676,0.26416748234473586,1
2022-02-17,61.24330612991982,0.26416748234473586,1
2022-02-18,59.024329002856675,0.27043668070301446,1
2022-02-19,59.61085833663489,0.23903912006945433,1
2022-02-20,59.7936866729828,0.14487684927089395,1
2022-02-21,61.481391814905685,0.18027006793081568,1
2022-02-22,61.67519225778517,0.16551451773571724,1
2022-02-23,57.746318040955614,0.22895017553074742,1
2022-02-24,59.94571036463885,0.23242179165170013,1
2022-02-25,59.52541231833368,0.21745042252513147,1
2022-02-26,56.396778024284814,0.26562064288822274,1
2022-02-27,57.55044093931059,0.25860079504318156,1
2022-02-28,61.61973363287358,0.25948888791625224,1
2022-03-01,54.60349244177189,0.23472935176331822,1
2022-03-02,58.36310007654682,0.23424094509674442,1
2022-03-03,53.795438959111486,0.2089465446982844,1
2022-03-04,55.78676030224269,0.23403711238591246,1
2022-03-05,59.91893076520084,0.20097115180070146,1
2022-03-06,56.580650444742574,0.1973636222200359,1
2022-03-07,55.13584016670471,0.2424561382192319,1
2022-03-08,53.7139181166778,0.2420909011614164,1
2022-03-09,54.30536278109399,0.23812987809973324,1
2022-03-10,56.36952628338651,0.23836870463574855,1
2022-03-11,49.70513656529919,0.16798450298554335,1
2022-03-12,52.69473848814697,0.2604162921688338,1
2022-03-13,55.68582448317387,0.26333510705029073,1
2022-03-14,50.943229903432204,0.2671917157802889,1
2022-03-15,50.78701840308314,0.25579140618248036,1
2022-03-16,49.798867359373524,0.2279206318566786,1
2022-03-17,48.622879323380154,0.2656234950191064,1
2022-03-18,50.751847209130545,0.26238138978737247,1
2022-03-19,48.29620191795004,0.2510352407639455,1
2022-03-20,51.61121493057881,0.22117710576931976,1
2022-03-21,46.34277877094869,0.2500869515791742,1
2022-03-22,46.755660051612956,0.2656632041481558,1
2022-03-23,47.3817881943479,0.2617991791974896,1
2022-03-24,46.91331280294806,0.2584164396420662,1
2022-03-25,45.97385427982732,0.2631564553242028,1
2022-03-26,45.271103840217506,0.26883587069315895,1
2022-03-27,46.615071986818826,0.12937486241395868,1
2022-03-28,45.23564791013043,0.1541866879587469,1
2022-03-29,46.478107725273624,0.14767918435205918,1
2022-03-30,43.90414763297444,0.19485199749452276,1
2022-03-31,42.44860366964097,0.2449918924252823,1
2022-04-01,42.46808206642314,0.25927742047801267,1
2022-04-02,41.01223052958169,0.25617489678390665,1
2022-04-03,40.48430014797441,0.25475846171278116,1
2022-04-04,41.79712906461597,0.27245653733996944,1
2022-04-05,39.5002430217023,0.2608745564544062,1
2022-04-06,43.84534902534565,0.2592725643498841,1
2022-04-07,43.03650996762498,0.26773619413522803,1
2022-04-08,40.54148564630155,0.2711525502536009,1
2022-04-09,42.724543592142325,0.26597005888926434,1
2022-04-10,39.55239434044405,0.2749549000743402,1
2022-04-11,41.26790465506364,0.27288139241223824,1
2022-04-12,44.167442106485055,0.2590876756937558,1
2022-04-13,38.78843504264079,0.2836858385789735,1
2022-04-14,38.32258275454236,0.258948538841544,1
2022-04-15,40.22275026422463,0.25968167182346985,1
2022-04-16,39.05767345745831,0.2592636370459149,1
2022-04-17,40.74849157986081,0.2689802030229885,1
2022-04-18,42.659350222488435,0.259179620809464,1
2022-04-19,37.8499783568119,0.21132090534489884,1
2022-04-20,40.35123277290526,0.23381384098063462,1
2022-04-21,39.362261834429646,0.23978333322385592,1
2022-04-22,37.94785266676767,0.21982335919119755,1
2022-04-23,42.065111927660176,0.25586938662830283,1
2022-04-24,42.53417730608356,0.26265669488650534,1
2022-04-25,38.70880019181112,0.2526108659703653,1
2022-04-26,43.50678351619319,0.26280911519389216,1
2022-04-27,39.57313004756219,0.26013268680671103,1
2022-04-28,38.33145229346792,0.2443705472592047,1
2022-04-29,44.27589657719256,0.2498008182950967,1
2022-04-30,39.56925105299729,0.2371958273351314,1
2022-05-01,45.30366782761041,0.16586085017296193,1
2022-05-02,43.14108499454671,0.22080132717151196,1
2022-05-03,41.07710381219081,0.2328210673110434,1
2022-05-04,41.898936055892015,0.24096436106001456,1
2022-05-05,43.4899194747972,0.27487479293326955,1
2022-05-06,43.77314132690879,0.27317367059671954,1
2022-05-07,45.17207917916582,0.248571374782999,1
2022-05-08,45.594384624767315,0.2479614615566763,1
2022-05-09,46.17936615178625,0.2723963990002453,1
2022-05-10,45.503032172018564,0.2461910387301543,1
2022-05-11,45.64734003886511,0.2010823646047588,1
2022-05-12,48.202045891529686,0.21961933279535617,1
2022-05-13,47.933856168927335,0.22113524067451612,1
2022-05-14,48.28654474784576,0.22684791754233236,1
2022-05-15,48.42969572733157,0.22293700644268843,1
